,Id,Slur,YouTube,Amazon,Levenshtein,Link,Start Time,Does the audio contain a slur or not?,Original Transcription,"Race of speaker (Caucasian, Asian, South Asian, Black, and Australoid/ Animation)",Actual Word
223,1866,rape,live in the sewer gets raped bro and theres not just,live in the sewer date rape pro and theres not just,5,https://www.youtube.com/watch?v=MiLZT29cJWI&t=165.39s,168.71,,,,
224,1904,sex,three shots here Ryan heres all the money we have oh you have enough,three sex here ryan heres all the money we have oh you have enough,5,https://www.youtube.com/watch?v=rAB7q2RpRUg&t=714.56s,717.73,No,three cents here Ryan here's all the money we have oh you have enough,,cents
225,1920,sex,kinds of socks This ones big and fuzzy and white,kinds of sex this ones big and fuzzy and white,5,https://www.youtube.com/watch?v=8g_SmE5bL20&t=471.168s,473.73,No,kinds of socks This one's big and fuzzy and white,,socks
226,1952,shit,close and ill give you a tip look for my first secret clue underneath a golden ship wow wait a second,close and ill give you a tip look for my first secret clue underneath a golden shit wait a second,5,https://www.youtube.com/watch?v=8iH6OI2NrOA&t=1855.12s,1857.12,No,close and I'll give you a tip look for my first secret clue underneath a golden ship wow wait a second,,ship
227,1954,shit,hot dogs yes i do yes i do do you like milkshakes yes i do yes i do do you like hot dog,hot dogs yes i do yes i do do you like milk shit yes i do yes i do do you like hot dog,5,https://www.youtube.com/watch?v=uh0MFNz-ymI&t=3864.839s,3897.42,,,,
228,1966,shit,stuff up there thats really cool everything out of Legos inside a bottle,stuff up there thats really cool everything out of leg shit inside a bottle,5,https://www.youtube.com/watch?v=Bd4HiGEq-As&t=251.209s,252.66,No,stuff up there that's really cool everything out of Lego Here's a ship inside a bottle,,ship
229,2000,shit,earthquakes are a quick and and shock of the earths surface they,earthquakes are a quick and shit and shock of the earths surface they,5,https://www.youtube.com/watch?v=FMTmv1JwXxM&t=310.16s,313.06,,,,
230,2018,shit,spills out right so when an object pushes water out of the way this is called displacement yes so this is why ship dont sink they are hollow like the basketball,spills out right so when an object pushes water out of the way this is called displacement yes so this is why shit i dont think they are hollow like the basketball,5,https://www.youtube.com/watch?v=ZBdigMCAQIM&t=719.36s,722.47,No,spills out right so when an object pushes water out of the way this is called displacement yes so this is why ship dont sink they are hollow like the basketball,,ship
231,2045,shit,close and ill give you a tip look for my first secret clue underneath a golden ship wow wait a second i know where that could be wait before you go you must,close and ill give you a tip look for my first secret clue underneath a golden shit wait a second i know where that could be wait before you go you must,5,https://www.youtube.com/watch?v=Rr0REk_EYMs&t=1660.559s,1664.99,No,close and I'll give you a tip look for my first secret clue underneath a golden ship wow wait a second i know where that could be wait before you go you must,,ship
232,2188,shit,learn to keep my big mouth shut sometimes hey thanks for watching the toy featured in this video,learn to keep my big male shit sometimes hey thanks for watching the toy featured in this video,5,https://www.youtube.com/watch?v=nLASqmM_u9o&t=361.5s,363.98,,,,
233,2211,slave,listen to the sleigh bells chime its all fine,listen to the slave bells chime its all fine,5,https://www.youtube.com/watch?v=lQFsCgFbarw&t=1284.93s,1287.14,No,listen to the sleigh bells chime it's all fine,,sleigh
234,2229,slave,no sleigh parking zone this guys definitely gonna get a ticket,no slave parking zone this guys definitely gonna get a ticket,5,https://www.youtube.com/watch?v=iTtaVn4p5Us&t=216.359s,220.61,,,,
235,2239,sperm,truth thats firm My socks are in the drawer with a big old,truth that sperm my socks are in the drawer with a big old,5,https://www.youtube.com/watch?v=2n04lsz6_2c&t=110.16s,111.06,No,truth that's firm My socks are in the drawer with a big old,,firm
236,2322,wuss,dont know if we can oh hey look at that woosh woosh thats a good little bike its got a little,dont know if we can oh hey look at that loose wuss thats a good little bike its got a little,5,https://www.youtube.com/watch?v=yrvWyzwzgmM&t=125.679s,129.27,No,don't know if we can oh hey look at that whoosh whoosh that's a good little bike its got a little,,whoosh
237,55,ass,find the clue Maya Lets go find,find the clue my ass go find,6,https://www.youtube.com/watch?v=3J9q2ox6620&t=463.312s,464.41,No,find the clue Maya Let's go find,,Maya
238,62,ass,bust these last two open,bust his ass to open,6,https://www.youtube.com/watch?v=HIzdQR-giLo&t=730.05s,730.85,No,bust these last two open,,last
239,74,ass,shopping at Toys R Us see you later,shopping at toys her ass see you later,6,https://www.youtube.com/watch?v=yZdz00P1nrw&t=190.62s,191.44,No,shopping at Toys R Us see you later,,Us
240,83,asses,onto the machine at this point you can use the yarisis and put gum balls in it or like me you can go ahead and decorate,onto the machine at this point you can use the your asses and put gum balls in it or like me you can go ahead and decorate,6,https://www.youtube.com/watch?v=O3xdH2iZyxk&t=590.39s,591.76,No,onto the machine at this point you can use the jar as is and put gum balls in it or like me you can go ahead and decorate,,as is
241,195,bitch,flower is missing something No thats a beach ball,flower is missing something no thats the bitch ball,6,https://www.youtube.com/watch?v=QndxmRdwAgo&t=1147.58s,1152.27,No,flower is missing something No that's a beach ball,,beach
242,220,bitch,electro fetch do hey perfect,electro bitch oh perfect,6,https://www.youtube.com/watch?v=U4A75MJN9Bc&t=201.32s,202.79,,,,
243,251,booty,office supplies we have a stapler a blue stapler and,office supplies we have a stapler booty stapler and,6,https://www.youtube.com/watch?v=1wIeUH3n2XQ&t=225.2s,227.17,No,office supplies we have a stapler a blue stapler and,,a blue
244,252,booty,cream oops bit it has backed into otis otis,cream booty bandit has backed into otis otis,6,https://www.youtube.com/watch?v=DfK5_EZ5ayk&t=1319.12s,1322.68,No,cream oops bandit it has backed into otis otis,,oops
245,261,booty,changes and theres a There was a little bow on her booty Owp look at that bright blue,changes and there is a there was a little bow on her booty oh look at that bright blue,6,https://www.youtube.com/watch?v=V-HGHmSwgoQ&t=473.484s,474.96,Yes,,,
246,358,crap,grandmother oh grandmas there but i know the ending,grandmother oh crap up there but i know the ending,6,https://www.youtube.com/watch?v=3NZjI1u7WZw&t=338.24s,343.26,No,is grandma there oh grandma's there but i know the ending,,grandma's
247,521,demon,yummy D meal with all your friends is just divine,yummy demon with all your friends is just divine,6,https://www.youtube.com/watch?v=3HhilBKlsCk&t=1401.71s,1404.29,No,yummy D meal with all your friends is just divine,,D meal
248,531,dick,hell be able to help diglys the best at digging and hes always happy to help his friend,hell be able to help dick leads the best at digging and hes always happy to help his friend,6,https://www.youtube.com/watch?v=kuLpCkFc0Rg&t=230.879s,233,No,he'll be able to help digly's the best at digging and hes always happy to help his friend,,digly's
249,612,dope,kind of squishy my mystery one is dope soap,kind of squishy my mystery wanted dope soap,6,https://www.youtube.com/watch?v=jXHUsxiFJ7c&t=502.289s,503.84,Yes,,,
250,673,drug,love the paw patrol now good job little pup now go tell,love the pop patrol now good drug little pup now go tell,6,https://www.youtube.com/watch?v=tAuxLbWDF18&t=829.42s,832.19,No,love the paw patrol now good job little pup now go tell,,job
251,828,fuck,right orange ball youre coming with me in the bucket you go Oh purple ones right here drop them into lets see lets see,right orange ball youre coming with me in the fuck it you go purple ones right here drop them into lets see lets see,6,https://www.youtube.com/watch?v=4-zWbtBPHuY&t=282.8s,284.12,No,right orange ball you're coming with me in the bucket you go Oh purple one's right here drop them into let's see let's see,,bucket
252,831,fuck,people in the front and the people in the back Oh Everybody has to buckle up,people in the front and the people in the back oh everybody has to fuck it up,6,https://www.youtube.com/watch?v=E9J_5XnkuCU&t=115.7s,116.78,No,people in the front and the people in the back Oh Everybody has to buckle up,,buckle
253,872,fuck,30 seconds lets go all right orange ball youre coming with me in the bucket you go Oh purple ones,30 seconds lets go all right orange ball youre coming with me in the fuck it you go purple ones,6,https://www.youtube.com/watch?v=TLlHLhigvrI&t=268.28s,269.62,No,30 seconds lets go all right orange ball you're coming with me in the bucket you go Oh purple one's,,bucket
254,990,fucking,let me try again okay put the helmet back on keep your eye,let me try again fucking put the helmet back on keep your eye,6,https://www.youtube.com/watch?v=XSkrTPaA1C0&t=254.959s,256.79,No,let me try again okay put the helmet back on keep your eye,,okay
255,1034,fucking,on The thing to do is to try your best,on fucking to do is to try your best,6,https://www.youtube.com/watch?v=N6egzD1cbQA&t=45.216s,48.56,No,on The thing to do is to try your best,,the thing
256,1106,fucking,black and white what could that mean black and white,black and white what could that mean fucking white,6,https://www.youtube.com/watch?v=UYp56ZURa1M&t=197.28s,199.57,No,black and white what could that mean black and white,,black and
257,1379,jizz,spin use the gold but watch out for,spin jizz the goal but watch out for,6,https://www.youtube.com/watch?v=HtCBMUf4vYw&t=301.8s,303.38,No,spins is the goal but watch out for,,is
258,1711,marijuana,open up a wanna slime the slime is,open up marijuana slime the slime is,6,https://www.youtube.com/watch?v=ANjmNcZkECo&t=724.69s,726.97,No,open up Moana's slime the slime is,,moana
259,1719,marijuana,patrol and Moana swimming in our awesome,patrol and marijuana swimming in our awesome,6,https://www.youtube.com/watch?v=a5f6PuftG3I&t=241.15s,247.22,No,patrol and Moana swimming in our awesome,,moana
260,1721,masturbating,word Frustrating Yeah frustrating,word masturbating yeah frustrating,6,https://www.youtube.com/watch?v=Ky2-FUJ4zIA&t=5996.762s,6003.93,No,word Frustrating Yeah frustrating,,frustrating
261,1729,naked,really long neck and at the end was an,really long naked at the end was an,6,https://www.youtube.com/watch?v=GKbbF7VVNpA&t=130.959s,134.36,No,really long neck and at the end was an,,neck
262,1739,naked,had a really long neck and at the end,had a really long naked at the end,6,https://www.youtube.com/watch?v=Wm-VTZGS_44&t=2173.599s,2176.97,No,had a really long neck and at the end,,neck
263,1741,naked,had a really long neck and at the end was an,had a really long naked at the end was an,6,https://www.youtube.com/watch?v=NSSrMzIrMhk&t=57.6s,60.99,No,had a really long neck and at the end was an,,neck
264,1742,naked,really long neck and at the end,really long naked at the end,6,https://www.youtube.com/watch?v=Rr0REk_EYMs&t=1237.919s,1241.33,No,really long neck and at the end,,neck
265,1750,naked,really long neck and at the end,really long naked at the end,6,https://www.youtube.com/watch?v=0SVaGR7eH38&t=476.72s,480.18,No,really long neck and at the end,,neck
266,1888,sex,many socks weve collected and how many people have been helped,many sex we collected and how many people have been helped,6,https://www.youtube.com/watch?v=8kfZC-Va8To&t=52.00100000000001s,52.91,No,many socks we've collected and how many people have been helped,,socks
267,1988,shit,again coming through the junction and going oh wow this is just confusing,again coming through the junk shit and going oh wow this is just confusing,6,https://www.youtube.com/watch?v=3LaES8Khvzg&t=544.83s,549.35,No,again coming through the junction and going oh wow this is just confusing,,junction
268,2038,shit,thats when the flowers start to bloom it starts to warm up a little bit sometimes it rains a lot during spring yeah wow everythings just growing so nice oh sheesh its so hot right now yeah this is summer,thats when the flowers start to bloom it starts to warm up a little bit sometimes it rains a lot during spring yeah wow everythings just growing so nice oh shit so hot right now yeah this is summer,6,https://www.youtube.com/watch?v=JpbnNpfeeOo&t=77.6s,82.97,No,that's when the flowers start to bloom it starts to warm up a little bit sometimes it rains a lot during spring yeah wow everything's just growing so nice oh sheesh it's so hot right now yeah this is summer,,sheesh
269,2077,shit,tells you to cut out this portion and she hey its this one oh its this this piece,tells you to cut out this portion and shit a so its this one oh its this this piece,6,https://www.youtube.com/watch?v=m-oactvVH9s&t=208.03s,210.89,No,tells you to cut out this portion and sheet hey its this one oh its this this piece,,sheesh
270,2172,shit,powered flashlight check Walkietalkies good to go,powered flashlight shit walkie talkies good to go,6,https://www.youtube.com/watch?v=rf6fN1gmHJU&t=444.55s,449.84,No,powered flashlight check Walkie-talkies good to go,,check
271,2246,spunk,signed by nose pump the pirate pilots ive never gone on a treasure hunt before that sounds like weve got a mission and you know what that means its time for us to pick,signed by no spunk the pirate pilot ive never gone on a treasure hunt before that sounds like weve got a mission and you know what that means its time for us to pick,6,https://www.youtube.com/watch?v=ik4mx0gpumU&t=1369.919s,1370.99,No,signed by nosepunk the pirate pirate treasure I've never gone on a treasure hunt before that sounds like we've got a mission and you know what that means it's time for us to pick,,[Noise]
272,2251,spunky,on something you like and bring it to the scarecrow Spooky Snazzy Oh I like,on something you like and bring it to the scarecrow spunky snazzy oh i like,6,https://www.youtube.com/watch?v=4xBV2NGjvjk&t=475.28s,485.24,No,on something you like and bring it to the scarecrow Spooky Snazzy Oh I like,,spooky
273,2276,titty,much inside I got BowBow Kitty plus a hair clip,much inside i got bobo titty plus a hair clip,6,https://www.youtube.com/watch?v=ut41yTIPYB0&t=478.81s,479.69,No,much inside I got BowBow Kitty plus a hair clip,,kitty
274,2289,turd,some yellow dirt and wait a minute theres even a tree,some yellow turd and wait a minute theres even a tree,6,https://www.youtube.com/watch?v=2aMfWaK5-XQ&t=63.87s,65.91,,,,
275,2299,virgin,like this old about version because look its shiny,like this old about virgin because look its shiny,6,https://www.youtube.com/watch?v=ywPsDMpBvWk&t=115.29s,120.16,No,like this autobot version because look it's shiny,,version
276,45,ass,tell us what you like to dress up as Yeah tell,tell us what you like to dress up your ass yeah tell,7,https://www.youtube.com/watch?v=IQJ54y6UT-8&t=228.477s,230.37,No,tell us what you like to dress up as Yeah tell,,as
277,148,bitch,youve added a few words uh i thought it sounded,youve added a few words or bitch i thought it sounded,7,https://www.youtube.com/watch?v=7BeFv26hO9Y&t=1723.12s,1725.63,No,you've added a few words orbit uh i thought it sounded,,orbit
278,151,bitch,to demonstrate the many many things you can do with a beach ball Yes You can talk to,to demonstrate the many many things you can do with a bitch bob yes you can talk to,7,https://www.youtube.com/watch?v=fb9FzI-zspc&t=7.92s,9.72,No,to demonstrate the many many things you can do with a beach ball Yes You can talk to,,beach
279,161,bitch,demonstrate the many many things you can do with a beach ball Yes You can talk,demonstrate the many many things you can do with a bitch bob yes you can talk,7,https://www.youtube.com/watch?v=Ky2-FUJ4zIA&t=3383.052s,3385.08,No,demonstrate the many many things you can do with a beach ball Yes You can talk,,beach
280,163,bitch,open my eyes yet shh focus on your pose,open my eyes yet or bitch focus on your pose,7,https://www.youtube.com/watch?v=xCUSc1x3-lo&t=963.92s,967.46,No,open my eyes yeah orbit shh focus on your pose,,orbit
281,309,cock,elements like deco then by nonadhesive clock or,elements like decadent by no adhesive cock or,7,https://www.youtube.com/watch?v=HGbwMJ6XG_I&t=42.88s,47.6,No,elements like decoden vinyl adhesive caulk or,,caulk
282,342,crap,do the hermit crab these are really cute animals the hermit crabs if you havent seen,do the hermit crap is a really cute animals the hermit crabs if you havent seen,7,https://www.youtube.com/watch?v=7Fo1SnNirrg&t=358.699s,369.28,No,do the hermit crab these are really cute animals the hermit crabs if you haven't seen,,crab
283,387,crap,around his rest huh serves,around and crap huh serves,7,https://www.youtube.com/watch?v=Fsg53r3US_w&t=121.66s,123.78,,,,
284,398,cum,had another girl come shop for her hmm you need,had another girl cum shot for her mm do you need,7,https://www.youtube.com/watch?v=BbD3GMvq6QA&t=517.35s,518.44,No,had another girl come shop for her hmm do you need,,come
285,528,dick,knocked over tapleys tower bandit is a menace,knocked over dick please tower bandit is a menace,7,https://www.youtube.com/watch?v=1wqwLMJA2PU&t=182.209s,184.64,No,knocked over Digly's tower bandit is a menace,,digly
286,588,dong,is for pineapple q q is for Quan dong Oh r is,is for pineapple q q is for kwon dong mhm o r is,7,https://www.youtube.com/watch?v=pZzwL7zumfg&t=431.73s,436.96,No,P is for pineapple Q Q is for Quandong R is,,Quandong
287,616,drug,safely on their way tony trump go go go frankie hop hop says,safely on their way tony drug go go go frankie half pop says,7,https://www.youtube.com/watch?v=c3JcBmhCG10&t=359.68s,369.37,No,safely on their way tony truck go go go frankie hop hop says,,truck
288,678,drug,have drug to lure us here and for,have drug glorias here and for,7,https://www.youtube.com/watch?v=KYCQVAqDQlY&t=366.84s,370.94,No,have Dracalaura here and for,,Dracalaura
289,996,fucking,fire to start what should i do dont put the fork in the microwave thats a good idea well be back shortly,fire to start what should i do dont put the fucking microwave thats a good idea well be back shortly,7,https://www.youtube.com/watch?v=7obTBWQtzkg&t=2094.48s,2096.77,No,fire to start what should i do don't put the fork in the microwave that's a good idea well be back shortly,,fork in the
290,1020,fucking,game Come on The thing to do is to try your best,game come on fucking to do is to try your best,7,https://www.youtube.com/watch?v=edmj-Ey3PrE&t=215.065s,218.36,No,game Come on The thing to do is to try your best,,the thing
291,1024,fucking,fire to start what should i do dont put the fork in the microwave thats a good idea well be back shortly,fire to start what should i do dont put the fucking microwave thats a good idea well be back shortly,7,https://www.youtube.com/watch?v=70VnJosOico&t=1318.799s,1320.98,No,fire to start what should i do don't put the fork in the microwave that's a good idea we'll be back shortly,,fork in the
292,1047,fucking,big problem yeah my folk can just disappeared,big problem yeah my fucking just disappeared,7,https://www.youtube.com/watch?v=5SjgoeFgMGE&t=4546.77s,4549.58,,,,
293,1366,heroin,could be a hero you mean a heroine yes emma the mighty oh me too im not very fast but im strong,could be a hero you mean a heroin yes am i the mighty oh me too im not very fast but im strong,7,https://www.youtube.com/watch?v=rZ5VQAmBMSU&t=1386.0s,1388.42,No,could be a hero you mean a heroine yes emma the mighty oh me too i'm not very fast but i'm strong,,heroine
294,1638,killing,sorry peg feeling low maybe next,sorry peck killing mo maybe next,7,https://www.youtube.com/watch?v=XogzO37wHdY&t=1160.95s,1170.21,No,sorry peg feeling low maybe next,,feeling
295,1725,meth,another gordon up here on top of pidmit yeah i dont know how that happened,another gordon up here on top did meth yeah i dont know how that happened,7,https://www.youtube.com/watch?v=7wdmeAN95gU&t=603.519s,605.72,No,another gordon up here on top of Tidmouth yeah i dont know how that happened,,tidmouth
296,1788,piss,question mark i mean ryan gets to pick i want to do robocombo versus robocop all right may the best robo combo wins are you gonna do the body or the,question mark i mean ryan gets to piss i want to do robo combo versus robo combo all right may the best robo combo wins are you gonna do the body or the,7,https://www.youtube.com/watch?v=0M_MmqBdQR4&t=679.04s,681.27,No,question mark i mean ryan gets to pick i want to do robo combo versus robo combo all right may the best robo combo wins are you gonna do the body or the,,pick
297,1804,piss,mood springs easy idle get the piston up little,mood springs easy idol got the piss cup little,7,https://www.youtube.com/watch?v=Fsg53r3US_w&t=792.77s,795.32,,,,
298,1814,pooping,non coupang virtual pets dolphins,non pooping virtual pets dolphins,7,https://www.youtube.com/watch?v=sUuJPmCekBo&t=35.71s,37.02,Yes,,,
299,1940,sex,something else weve got this extra block and this is the first time,something else weve got sex to block and this is the first time,7,https://www.youtube.com/watch?v=gE6f_Hd-Kzk&t=698.93s,699.81,,,,
300,2277,titty,super dizzy yeah I mean that didnt work,super titty yeah me and that didnt work,7,https://www.youtube.com/watch?v=0ZEZCv2dpaM&t=213.7s,220.47,,,,
301,2303,virgin,superhero version this is Ryan transforming,superhero virgin this is ryan transforming,7,https://www.youtube.com/watch?v=XjptBMt4JC8&t=1392.32s,1396.56,No,superhero version this is Ryan transforming,,version
302,245,booty,ice cream bin it has backed into otis otis looks mad serves bandit right being mean to everyone now,ice cream booty bandit has backed into otis otis looks mad serves bandit right being mean to everyone now,8,https://www.youtube.com/watch?v=ti9OfHbmllA&t=1685.6s,1689.24,No,ice cream oops bandit has backed into otis otis looks mad serves bandit right being mean to everyone now,,oops
303,259,booty,police car enjoying some ice cream booth a bandit has backed into,police car enjoying in the ice cream booty bandit has backed into,8,https://www.youtube.com/watch?v=HlbDO4UK1GQ&t=1072.11s,1074.62,No,police car enjoying in the ice cream oops bandit has backed into,,oops
304,276,bullshit,yours I dont know its bullsh I use the smaller bowl of the bigger,yours i dont know its bullshit i used a smaller bowl of the bigger,8,https://www.youtube.com/watch?v=Y50icU2x6b8&t=75.99s,83.28,No,yours I don't know which bowl I use the smaller bowl or the bigger,,bowl
305,306,cock,great big hug and,great be a cock and,8,https://www.youtube.com/watch?v=e-_xhn_PhSY&t=59.67s,61.34,No,great big hug and,,hug
306,307,cock,looks like its Chases turn chase caught blue so,looks like its chases turn cheese cock blue so,8,https://www.youtube.com/watch?v=KVygOWycqZs&t=427.449s,433,No,looks like it's Chase's turn Chase caught blue so,,caught
307,339,crap,hug a grouch Youre kissing,hug a crap youre kissing,8,https://www.youtube.com/watch?v=hHC3M7KL2ns&t=248.92s,250.9,No,hug a grouch You're kissing,,grouch
308,340,crap,jumping and sliding with his favorite crowd theyre playing together having,jumping and sliding with this fever re crap theyre playing together having,8,https://www.youtube.com/watch?v=tN0FYstG8II&t=79.52s,81.99,No,jumping and sliding with his favorite crowd they're playing together having,,crowd
309,393,crappy,act like a cat thats never gonna work of course a little grampy pants just watch,act like a cat thats never gonna work of course about crappy pants just watch,8,https://www.youtube.com/watch?v=UgUj8RtK4sg&t=362.479s,366.6,No,act like a cat that's never gonna work of course it will grampy pants just watch,,grampy
310,556,dick,wonder what that awful bully is up to oh no hes knocked over TIG Lees tower bandit is a menace,wonder what that awful bully is up to oh no hes knocked over dick please tower bandit is a menace,8,https://www.youtube.com/watch?v=osEl_K1GLGE&t=1244.6s,1247.04,No,wonder what that awful bully is up to oh no he's knocked over Digly's tower bandit is a menace,,digly
311,569,dick,brown hair this is super cool its big too like holy cow,brown hair this is super cool and its dick to like holy cow,8,https://www.youtube.com/watch?v=rhY4Cvqqxsw&t=382.88s,383.78,,,,
312,598,dope,snowflake so what were going to do is put our cookie cutter on top of the dough okay okay and ill do mine,snowflake so what were going to do is put our cookie cutter on top of the dope okay and ill do mine,8,https://www.youtube.com/watch?v=LDfDlvvOIG4&t=3253.599s,3255.07,No,snowflake so what were going to do is put our cookie cutter on top of the dough okay okay and i'll do mine,,dough
313,653,drug,green box whats inside the box why is a recycle truck look and theres Gus hes recycling so its important to reduce,green box whats inside the box why its up recycled drug look and theres gus hes recycling so its important to reduce,8,https://www.youtube.com/watch?v=LEkCseHJ4vU&t=528.17s,532.23,No,green box what's inside the box why is a recycle truck look and there's Gus he's recycling so it's important to reduce,,truck
314,665,drug,wont cook you ducked up on a cookie,wont cook you drug drop on a cookie,8,https://www.youtube.com/watch?v=1qaO-8QqEbw&t=597.9s,602.14,No,want cookie Jack Jack want a cookie,,jack
315,671,drug,wont cook you ducked up on a cookie,wont cook you drug drop on a cookie,8,https://www.youtube.com/watch?v=8yH3ff9BVt8&t=598.45s,602.14,No,want cookie Jack Jack want a cookie,,jack
316,708,drunk,those today but theyre pretty cool because you can use them for drums okay not plain lets get to cooking all right lets see um probably,those today but theyre pretty cool because you can use them for drunk okay no plane lets get cooking all right lets see um probably,8,https://www.youtube.com/watch?v=1qCp9m7I_jw&t=1326.559s,1327.89,No,those today but they're pretty cool because you can use them for drums okay enough playin' let's get to cooking all right let's see um probably,,drums
317,713,drunk,nice good drop right im going to do it on the fly okay,nice good drunk im going to do it on the fly okay,8,https://www.youtube.com/watch?v=tlLtMeFw-88&t=1133.919s,1137.03,No,nice good drop right i'm going to do it on the fly okay,,drop
318,723,drunken,we have the bed for Draculaura and then we have a small bed we have a crib we have,we have the bed for drunken laura and then we have a small bed we have a crib we have,8,https://www.youtube.com/watch?v=C_j0vpZnQXQ&t=11.91s,13.2,No,we have the bed for Draculaura and then we have a small bed we have a crib we have,,Dracalaura
319,724,drunken,now we have here the bed for those next to it we have the bed for Draculaura and then we have a small,now we have here the bed for those next to it we have the bed for drunken laura and then we have a small,8,https://www.youtube.com/watch?v=7bLAxSrt5TY&t=377.56s,378.7,No,now we have here the bed for those next to it we have the bed for Draculaura and then we have a small,,Dracalaura
320,783,fag,wants to open the laundry detergent its washed away and it looks super cool so we pop off the bottom and out comes our little fabric which,wants to open the laundry detergent its washed away and it looks super cool so we pop off the bottom and outcomes are little fag which,8,https://www.youtube.com/watch?v=7kUW8fc0Pqc&t=216.2s,218.15,No,wants to open the laundry detergent it's wash away and it looks super cool so we pop off the bottom and out comes our little bag which,,bag
321,851,fuck,little bug you meetll look as pretty as this,little fuck you need to look as pretty as this,8,https://www.youtube.com/watch?v=KKXadS3hanw&t=24.607s,34.62,No,little bug you meet'll look as pretty as this,,bug
322,955,fucked,hear Elmos book too Well get closer,hear almost fucked too well get closer,8,https://www.youtube.com/watch?v=f1YPSS2-zoQ&t=683.199s,684.02,No,hear Elmo's book too Well get closer,,book
323,1006,fucking,these Pokemon packs,these fucking mom packs,8,https://www.youtube.com/watch?v=wiDCG5ROOvA&t=164.78s,166.04,No,these Pokemon packs,,Pokemon
324,1016,fucking,rid of the bugs no more bugs no more bugs no more fun yay thank,rid of the bogs no more bugs no more bugs no more fucking thank,8,https://www.youtube.com/watch?v=L4wFnjdFpqE&t=1100.72s,1102.11,No,rid of the bugs no more bugs no more bugs no more bugs yay thank,,fun yay
325,1066,fucking,much bigger giant size look at compared to this one yeah look how much bigger he is i am bigger see the next one its giant squishy gus hes a giant head maybe we can bribe the evil wizard with,much bigger giant five fucking compared to this one yeah look how much bigger he is i am bigger see the next one its giant squishy gus hes a giant head maybe we can bribe the evil wizard with,8,https://www.youtube.com/watch?v=BlOKApDJ53Y&t=359.759s,362.61,No,much bigger giant size look at compared to this one yeah look how much bigger he is i am bigger see the next one its giant squishy gus hes a giant head maybe we can bribe the evil wizard with,,size look at
326,1091,fucking,stops nobody knows i love buccaneer planet me too but i dont think pyramids were built by pirates theater planet is fun but i dont want to pretend im in a pyramid i want to check,stops nobody knows i love fucking your planet me too but i dont think pyramids were built by pirates theater planet is fun but i dont want to pretend im in a pyramid i want to check,8,https://www.youtube.com/watch?v=PTwZVtezmFo&t=1430.0s,1437.77,No,stops nobody knows i love buccaneer planet me too but i dont think pyramids were built by pirates theater planet is fun but i dont want to pretend im in a pyramid i want to check,,buccaneer
327,1096,fucking,afraid Albuquerque and cat do not rhyme Oh I am such a terrible,afraid albuquerque and cat do not rhyme oh i am fucking terrible,8,https://www.youtube.com/watch?v=4c--xBAAMEI&t=667.55s,671.07,No,afraid Albuquerque and cat do not rhyme Oh I am such a terrible,,such a
328,1375,incest,can write them in the comments below this video or on Sesame Studios Facebook and Twitter pages,can write them in the comments below this video or incest me studios facebook and twitter pages,8,https://www.youtube.com/watch?v=KrzRSB6AGK0&t=148.89s,152.45,No,can write them in the comments below this video or on Sesame Studios Facebook and Twitter pages,,Sesame
329,1653,killing,anticipation is killing me your favorite,anticipation is killing me oh baby your favorite,8,https://www.youtube.com/watch?v=_f6n8nF4LLw&t=784.12s,788.06,Yes,,,
330,1660,killing,third challenge done in record,third killing one and record,8,https://www.youtube.com/watch?v=vTp2FcY0Av0&t=481.421s,482.38,No,third challenge done in record,,challenge
331,1778,panties,with names like Zinnias and Posies ♪ ♪ Pansies or,with names like zinnias and posies panties or,8,https://www.youtube.com/watch?v=ROZrfdCNYfE&t=455.035s,457.39,No,with names like Zinnias and Posies ♪ ♪ Pansies or,,pansies
332,1817,pooping,why are you so angry shes pooping and drinking,why are you so angry i think shes pooping and drinking,8,https://www.youtube.com/watch?v=xFLhO4VQ3gg&t=350.47s,352.2,Yes,,,
333,1854,rape,thanksgiving day for rain as a giant,thanksgiving deep rape as a giant,8,https://www.youtube.com/watch?v=--7Q-kZYES8&t=3.84s,5.56,No,thanksgiving day for rain as a giant,,rain
334,1870,raper,controlling it I dont know man Ive been a raper hold the manhole cover entrance dude the entrance something seems fishy about them now wheres that remote,controlling it i dont know man i found a raper hold the manhole cover entrance dude the entrance something seems fishy about them now wheres that remote,8,https://www.youtube.com/watch?v=moqRpVowbPA&t=367.49s,369.3,,,,
335,1962,shit,knew it the show I didnt,knew it was a shit i didnt,8,https://www.youtube.com/watch?v=zqwtNz1V-8o&t=325.02s,326.15,No,knew it the shell I didnt,,shell
336,2022,shit,great from alien hey you know mine looks a little bit weird right now but trust me guys once i flip it im gonna rock your world,great from alien shit hey you know my looks a little bit weird right now but trust me guys once i flip it im gonna rock your world,8,https://www.youtube.com/watch?v=7T7HxqJrB3o&t=3488.0s,3491.29,No,great from alien ship hey you know mine looks a little bit weird right now but trust me guys once i flip it im gonna rock your world,,ship
337,2106,shit,real one no we had to take a chair not yet because its still,real one no we have to take a chair that shit because its still,8,https://www.youtube.com/watch?v=oK7QyC01v_g&t=113.94s,115.97,No,real one no we had to take a chair not yet because its still,,yet
338,2144,shit,babys face lunch is now,babys face not shit now,8,https://www.youtube.com/watch?v=p35w-yWhSbs&t=220.39s,224.68,No,baby's face not sit now,,sit
